hash,pvalue,oddsratio,count_in_samples,count_in_background,total_count,p_adj
1696543230750237,1.0,1.0,2,2,2,1.0
1749297382734826,1.0,1.0,2,2,2,1.0
1701921374435671,1.0,1.0,2,2,2,1.0
1706039681354666,1.0,1.0,2,2,2,1.0
1747145916912339,1.0,1.0,2,2,2,1.0
1742550101389315,1.0,1.0,2,2,2,1.0
1742474272286235,1.0,1.0,2,2,2,1.0
1741521476887477,1.0,1.0,2,2,2,1.0
1741056239692392,1.0,1.0,2,2,2,1.0
1739961222410520,1.0,1.0,2,2,2,1.0
1738897002227870,1.0,1.0,2,2,2,1.0
1737979922653533,1.0,1.0,2,2,2,1.0
1732591093377217,1.0,1.0,1,1,2,1.0
1728616931658517,1.0,1.0,2,2,2,1.0
1726635223732397,1.0,1.0,2,2,2,1.0
1720654795790246,1.0,1.0,2,2,2,1.0
1719330439515643,1.0,1.0,2,2,2,1.0
1717988134354053,1.0,1.0,2,2,2,1.0
1716624283846118,1.0,1.0,2,2,2,1.0
1715651938859681,1.0,1.0,2,2,2,1.0
1707589335346811,1.0,1.0,2,2,2,1.0
1702006444092142,1.0,1.0,2,2,2,1.0
1808476123193865,1.0,1.0,2,2,2,1.0
1561640672883988,1.0,1.0,2,2,2,1.0
1561129597176300,1.0,1.0,2,2,2,1.0
1379605430478692,1.0,1.0,2,2,2,1.0
1379479567258697,1.0,1.0,2,2,2,1.0
1376827385104200,1.0,1.0,2,2,2,1.0
1376775664049430,1.0,1.0,2,2,2,1.0
1374177246001124,1.0,1.0,2,2,2,1.0
1373890874760860,1.0,1.0,2,2,2,1.0
1372977621967345,1.0,1.0,2,2,2,1.0
1383196423855642,1.0,1.0,2,2,2,1.0
1372238326788673,1.0,1.0,2,2,2,1.0
1369463043568023,1.0,1.0,1,1,2,1.0
1368297160343338,1.0,1.0,2,2,2,1.0
1367892435134268,1.0,1.0,1,1,2,1.0
1367510073457989,1.0,1.0,2,2,2,1.0
1365898151916408,1.0,1.0,2,2,2,1.0
1365550792885232,1.0,1.0,2,2,2,1.0
1364823586972011,1.0,1.0,2,2,2,1.0
1371398078092228,1.0,1.0,1,1,2,1.0
1383669690125873,1.0,1.0,2,2,2,1.0
1393503922345926,1.0,1.0,2,2,2,1.0
1396722148573810,1.0,1.0,2,2,2,1.0
1416719546591446,1.0,1.0,2,2,2,1.0
1415235045374873,1.0,1.0,2,2,2,1.0
1414534807054508,1.0,1.0,2,2,2,1.0
1412448500519238,1.0,1.0,2,2,2,1.0
1411228193735319,1.0,1.0,2,2,2,1.0
1410280209274071,1.0,1.0,2,2,2,1.0
1408096034016399,1.0,1.0,2,2,2,1.0
1406128461765946,1.0,1.0,2,2,2,1.0
1405595344942696,1.0,1.0,2,2,2,1.0
1405357673827837,1.0,1.0,2,2,2,1.0
1404765648384767,1.0,1.0,2,2,2,1.0
1404427712540839,1.0,1.0,1,1,2,1.0
1403899472837875,1.0,1.0,2,2,2,1.0
1403471740020966,1.0,1.0,2,2,2,1.0
1401865515217505,1.0,1.0,2,2,2,1.0
1401168213712579,1.0,1.0,2,2,2,1.0
1397802954995773,1.0,1.0,2,2,2,1.0
1353914402852182,1.0,1.0,2,2,2,1.0
1351087920374602,1.0,1.0,2,2,2,1.0
1350769315656763,1.0,1.0,2,2,2,1.0
1349873274807928,1.0,1.0,2,2,2,1.0
1318020325623837,1.0,1.0,2,2,2,1.0
1315886001337512,1.0,1.0,2,2,2,1.0
1315588685674309,1.0,1.0,2,2,2,1.0
1315482224666963,1.0,1.0,2,2,2,1.0
1314060389154201,1.0,1.0,2,2,2,1.0
1313070668543793,1.0,1.0,2,2,2,1.0
1312770375239628,1.0,1.0,2,2,2,1.0
1310808329007129,1.0,1.0,2,2,2,1.0
1308758833210991,1.0,1.0,2,2,2,1.0
1308278403394165,1.0,1.0,2,2,2,1.0
1307906414774572,1.0,1.0,2,2,2,1.0
1307366905609005,1.0,1.0,2,2,2,1.0
1305191599259714,1.0,1.0,2,2,2,1.0
1304282177341069,1.0,1.0,2,2,2,1.0
1302973397424351,1.0,1.0,2,2,2,1.0
1301508152147054,1.0,1.0,1,1,2,1.0
1296407412416716,1.0,1.0,2,2,2,1.0
1323325608226896,1.0,1.0,2,2,2,1.0
1418380108622870,1.0,1.0,2,2,2,1.0
1323716747051582,1.0,1.0,2,2,2,1.0
1325321141946005,1.0,1.0,1,1,2,1.0
1348309798906347,1.0,1.0,2,2,2,1.0
1347799472378267,1.0,1.0,2,2,2,1.0
1346797072187764,1.0,1.0,2,2,2,1.0
1346405793613097,1.0,1.0,2,2,2,1.0
1342261271729457,1.0,1.0,2,2,2,1.0
1340762857023603,1.0,1.0,2,2,2,1.0
1340603162776614,1.0,1.0,2,2,2,1.0
1338713220307115,1.0,1.0,2,2,2,1.0
1338297863270540,1.0,1.0,2,2,2,1.0
1337167743504644,1.0,1.0,2,2,2,1.0
1337040602498116,1.0,1.0,2,2,2,1.0
1335771582978791,1.0,1.0,2,2,2,1.0
1335153692049976,1.0,1.0,2,2,2,1.0
1333142722503202,1.0,1.0,2,2,2,1.0
1331606669192095,1.0,1.0,2,2,2,1.0
1330355785770022,1.0,1.0,2,2,2,1.0
1329124474424713,1.0,1.0,2,2,2,1.0
1324017173039735,1.0,1.0,2,2,2,1.0
1419024593909101,1.0,1.0,2,2,2,1.0
1419700372287153,1.0,1.0,2,2,2,1.0
1421349937311720,1.0,1.0,2,2,2,1.0
1516383750933925,1.0,1.0,2,2,2,1.0
1515416726693265,1.0,1.0,2,2,2,1.0
1514287819978775,1.0,1.0,2,2,2,1.0
1506163887650550,1.0,1.0,1,1,2,1.0
1501986146400695,1.0,1.0,2,2,2,1.0
1499027088694441,1.0,1.0,2,2,2,1.0
1498241223863019,1.0,1.0,2,2,2,1.0
1497419781187333,1.0,1.0,1,1,2,1.0
1497232340032453,1.0,1.0,2,2,2,1.0
1495986488666031,1.0,1.0,2,2,2,1.0
1493734678526252,1.0,1.0,2,2,2,1.0
1493452060888950,1.0,1.0,2,2,2,1.0
1492284011198008,1.0,1.0,2,2,2,1.0
1492055788119298,1.0,1.0,2,2,2,1.0
1491661563622535,1.0,1.0,2,2,2,1.0
1488836621707528,1.0,1.0,2,2,2,1.0
1487453273017739,1.0,1.0,2,2,2,1.0
1517374008524021,1.0,1.0,2,2,2,1.0
1485510227559125,1.0,1.0,2,2,2,1.0
1517902940185667,1.0,1.0,2,2,2,1.0
1528052109193562,1.0,1.0,2,2,2,1.0
1556885664068785,1.0,1.0,2,2,2,1.0
1555784238805657,1.0,1.0,2,2,2,1.0
1554275818751553,1.0,1.0,2,2,2,1.0
1554063251695878,1.0,1.0,2,2,2,1.0
1549708513270473,1.0,1.0,2,2,2,1.0
1549582285784148,1.0,1.0,2,2,2,1.0
1540797462452815,1.0,1.0,2,2,2,1.0
1540131663689100,1.0,1.0,2,2,2,1.0
1539459166677342,1.0,1.0,2,2,2,1.0
1538906002424409,1.0,1.0,1,1,2,1.0
1535972021803778,1.0,1.0,1,1,2,1.0
1533436350411366,1.0,1.0,2,2,2,1.0
1531706722069774,1.0,1.0,2,2,2,1.0
1531593802465594,1.0,1.0,2,2,2,1.0
1530690285157049,1.0,1.0,2,2,2,1.0
1530270948774264,1.0,1.0,2,2,2,1.0
1530003493496894,1.0,1.0,2,2,2,1.0
1518764214157032,1.0,1.0,2,2,2,1.0
1561448407328285,1.0,1.0,2,2,2,1.0
1485085756677391,1.0,1.0,2,2,2,1.0
1481539147604282,1.0,1.0,2,2,2,1.0
1443986521616692,1.0,1.0,2,2,2,1.0
1443132551648706,1.0,1.0,2,2,2,1.0
1441626489476743,1.0,1.0,2,2,2,1.0
1440899760308923,1.0,1.0,2,2,2,1.0
1440724000012429,1.0,1.0,2,2,2,1.0
1440307872360116,1.0,1.0,2,2,2,1.0
1439250901519438,1.0,1.0,2,2,2,1.0
1436660744199346,1.0,1.0,2,2,2,1.0
1433981841374115,1.0,1.0,1,1,2,1.0
1430410321714408,1.0,1.0,2,2,2,1.0
1429406019086595,1.0,1.0,1,1,2,1.0
1428443677852857,1.0,1.0,2,2,2,1.0
1428436874057716,1.0,1.0,2,2,2,1.0
1425583703438226,1.0,1.0,2,2,2,1.0
1423723974801327,1.0,1.0,2,2,2,1.0
1423332221604991,1.0,1.0,2,2,2,1.0
1422002785785607,1.0,1.0,2,2,2,1.0
1444108041099782,1.0,1.0,2,2,2,1.0
1483201714121090,1.0,1.0,2,2,2,1.0
1447464488836844,1.0,1.0,2,2,2,1.0
1450272283808590,1.0,1.0,2,2,2,1.0
1480442373369774,1.0,1.0,2,2,2,1.0
1480384709838289,1.0,1.0,2,2,2,1.0
1479031737038579,1.0,1.0,2,2,2,1.0
1478519366061763,1.0,1.0,1,1,2,1.0
1475131557956425,1.0,1.0,2,2,2,1.0
1474918887973561,1.0,1.0,2,2,2,1.0
1470963326936911,1.0,1.0,2,2,2,1.0
1469968342380903,1.0,1.0,2,2,2,1.0
1468883203078195,1.0,1.0,1,1,2,1.0
1467110799876836,1.0,1.0,2,2,2,1.0
1467018909136571,1.0,1.0,2,2,2,1.0
1465103187294657,1.0,1.0,2,2,2,1.0
1464101512286981,1.0,1.0,1,1,2,1.0
1461497795050300,1.0,1.0,2,2,2,1.0
1460298146267650,1.0,1.0,2,2,2,1.0
1458030401282274,1.0,1.0,2,2,2,1.0
1450609983581280,1.0,1.0,2,2,2,1.0
1449363431267524,1.0,1.0,2,2,2,1.0
28841341731794,1.0,1.0,1,1,1,1.0
1808955339794586,1.0,1.0,2,2,2,1.0
1811156917174541,1.0,1.0,2,2,2,1.0
19071609591799,1.0,1.0,1,1,1,1.0
19031988087012,1.0,1.0,1,1,1,1.0
19009805276370,1.0,1.0,1,1,1,1.0
18910825904767,1.0,1.0,1,1,1,1.0
18880068030305,1.0,1.0,1,1,1,1.0
18871820119922,1.0,1.0,1,1,1,1.0
18723323869925,1.0,1.0,1,1,1,1.0
19169023111915,1.0,1.0,1,1,1,1.0
18419798802033,1.0,1.0,1,1,1,1.0
18372192349756,1.0,1.0,1,1,1,1.0
18368522512979,1.0,1.0,1,1,1,1.0
18328626604045,1.0,1.0,1,1,1,1.0
18197345694588,1.0,1.0,1,1,1,1.0
17920296905774,1.0,1.0,1,1,1,1.0
17851065803711,1.0,1.0,1,1,1,1.0
17505137354888,1.0,1.0,1,1,1,1.0
18399833638578,1.0,1.0,1,1,1,1.0
19246659618043,1.0,1.0,1,1,1,1.0
19262636184992,1.0,1.0,1,1,1,1.0
19333549917395,1.0,1.0,1,1,1,1.0
20730646571467,1.0,1.0,1,1,1,1.0
20646995803156,1.0,1.0,1,1,1,1.0
20517725677152,1.0,1.0,1,1,1,1.0
20486092424954,1.0,1.0,1,1,1,1.0
20441104768596,1.0,1.0,1,1,1,1.0
20415278637155,1.0,1.0,1,1,1,1.0
20350605459752,1.0,1.0,1,1,1,1.0
20296674114117,1.0,1.0,1,1,1,1.0
20266154129006,1.0,1.0,1,1,1,1.0
20256037011191,1.0,1.0,1,1,1,1.0
20161330885955,1.0,1.0,1,1,1,1.0
20072300259978,1.0,1.0,1,1,1,1.0
20039154782432,1.0,1.0,1,1,1,1.0
19981923865933,1.0,1.0,1,1,1,1.0
19432226995849,1.0,1.0,1,1,1,1.0
19341952342670,1.0,1.0,1,1,1,1.0
19335696335729,1.0,1.0,1,1,1,1.0
17256429727091,1.0,1.0,1,1,1,1.0
17222671373044,1.0,1.0,1,1,1,1.0
17202865893568,1.0,1.0,1,1,1,1.0
17057818166247,1.0,1.0,1,1,1,1.0
14899861061842,1.0,1.0,1,1,1,1.0
14878528006112,1.0,1.0,1,1,1,1.0
14734944524628,1.0,1.0,1,1,1,1.0
14699152891965,1.0,1.0,1,1,1,1.0
14496913323275,1.0,1.0,1,1,1,1.0
14334051382971,1.0,1.0,1,1,1,1.0
14258084945199,1.0,1.0,1,1,1,1.0
13972004298034,1.0,1.0,1,1,1,1.0
13851382214408,1.0,1.0,1,1,1,1.0
13832456159896,1.0,1.0,1,1,1,1.0
13639763809955,1.0,1.0,1,1,1,1.0
13582937463153,1.0,1.0,1,1,1,1.0
13482437980835,1.0,1.0,1,1,1,1.0
13405557063246,1.0,1.0,1,1,1,1.0
13377885197628,1.0,1.0,1,1,1,1.0
13175490939982,1.0,1.0,1,1,1,1.0
13169449267568,1.0,1.0,1,1,1,1.0
14939644811270,1.0,1.0,1,1,1,1.0
20862656800965,1.0,1.0,1,1,1,1.0
15041747299678,1.0,1.0,1,1,1,1.0
15322142724725,1.0,1.0,1,1,1,1.0
16952753452072,1.0,1.0,1,1,1,1.0
16939496700648,1.0,1.0,1,1,1,1.0
16756166339357,1.0,1.0,1,1,1,1.0
16744565153206,1.0,1.0,1,1,1,1.0
16610915332242,1.0,1.0,1,1,1,1.0
16511818878707,1.0,1.0,1,1,1,1.0
16499364647876,1.0,1.0,1,1,1,1.0
16417994041276,1.0,1.0,1,1,1,1.0
16281624855667,1.0,1.0,1,1,1,1.0
16248541018897,1.0,1.0,1,1,1,1.0
16004178758988,1.0,1.0,1,1,1,1.0
15784632946560,1.0,1.0,1,1,1,1.0
15745035684349,1.0,1.0,1,1,1,1.0
15523874018923,1.0,1.0,1,1,1,1.0
15503483969316,1.0,1.0,1,1,1,1.0
15501044958356,1.0,1.0,1,1,1,1.0
15427392368377,1.0,1.0,1,1,1,1.0
15298171974149,1.0,1.0,1,1,1,1.0
20874215350818,1.0,1.0,1,1,1,1.0
21550027226752,1.0,1.0,1,1,1,1.0
21600730731785,1.0,1.0,1,1,1,1.0
27226316444436,1.0,1.0,1,1,1,1.0
27182715469535,1.0,1.0,1,1,1,1.0
27023371646642,1.0,1.0,1,1,1,1.0
26957699312442,1.0,1.0,1,1,1,1.0
26773571480407,1.0,1.0,1,1,1,1.0
26718190248434,1.0,1.0,1,1,1,1.0
26578441317861,1.0,1.0,1,1,1,1.0
26569764716457,1.0,1.0,1,1,1,1.0
26534242632260,1.0,1.0,1,1,1,1.0
26460811679940,1.0,1.0,1,1,1,1.0
26443921179119,1.0,1.0,1,1,1,1.0
26411088780341,1.0,1.0,1,1,1,1.0
26372195438669,1.0,1.0,1,1,1,1.0
26322784715353,1.0,1.0,1,1,1,1.0
26164259447811,1.0,1.0,1,1,1,1.0
26134661742818,1.0,1.0,1,1,1,1.0
26057763098398,1.0,1.0,1,1,1,1.0
27231525084284,1.0,1.0,1,1,1,1.0
25902784781972,1.0,1.0,1,1,1,1.0
27324359547397,1.0,1.0,1,1,1,1.0
27406132485878,1.0,1.0,1,1,1,1.0
28724930256627,1.0,1.0,1,1,1,1.0
28722835665528,1.0,1.0,1,1,1,1.0
28398751090071,1.0,1.0,1,1,1,1.0
28371909881758,1.0,1.0,1,1,1,1.0
28369864616246,1.0,1.0,1,1,1,1.0
28316486024188,1.0,1.0,1,1,1,1.0
28253711436899,1.0,1.0,1,1,1,1.0
28146369499200,1.0,1.0,1,1,1,1.0
28062564430961,1.0,1.0,1,1,1,1.0
27979643619411,1.0,1.0,1,1,1,1.0
27959430558122,1.0,1.0,1,1,1,1.0
27917462870948,1.0,1.0,1,1,1,1.0
27911740280049,1.0,1.0,1,1,1,1.0
27845853695530,1.0,1.0,1,1,1,1.0
27788107787111,1.0,1.0,1,1,1,1.0
27624482154711,1.0,1.0,1,1,1,1.0
27423199102773,1.0,1.0,1,1,1,1.0
27378265016120,1.0,1.0,1,1,1,1.0
13030948420680,1.0,1.0,1,1,1,1.0
25775494259655,1.0,1.0,1,1,1,1.0
25420180600998,1.0,1.0,1,1,1,1.0
23345042912479,1.0,1.0,1,1,1,1.0
23265678594980,1.0,1.0,1,1,1,1.0
23176051584223,1.0,1.0,1,1,1,1.0
23085512675803,1.0,1.0,1,1,1,1.0
23057723641486,1.0,1.0,1,1,1,1.0
23039156385480,1.0,1.0,1,1,1,1.0
22952003754759,1.0,1.0,1,1,1,1.0
22805317345369,1.0,1.0,1,1,1,1.0
22632937369025,1.0,1.0,1,1,1,1.0
22624815283283,1.0,1.0,1,1,1,1.0
22588213715821,1.0,1.0,1,1,1,1.0
22518488581807,1.0,1.0,1,1,1,1.0
22350830800816,1.0,1.0,1,1,1,1.0
22180871259882,1.0,1.0,1,1,1,1.0
22151879015181,1.0,1.0,1,1,1,1.0
21960232646435,1.0,1.0,1,1,1,1.0
21666321401832,1.0,1.0,1,1,1,1.0
23514258857419,1.0,1.0,1,1,1,1.0
25503952135851,1.0,1.0,1,1,1,1.0
23533643221617,1.0,1.0,1,1,1,1.0
23825787577138,1.0,1.0,1,1,1,1.0
25416181496896,1.0,1.0,1,1,1,1.0
25104500776696,1.0,1.0,1,1,1,1.0
25055261856616,1.0,1.0,1,1,1,1.0
25035831754289,1.0,1.0,1,1,1,1.0
25019244340919,1.0,1.0,1,1,1,1.0
24967174025831,1.0,1.0,1,1,1,1.0
24881170474829,1.0,1.0,1,1,1,1.0
24633001656836,1.0,1.0,1,1,1,1.0
24631989447491,1.0,1.0,1,1,1,1.0
24358870764870,1.0,1.0,1,1,1,1.0
24328458227124,1.0,1.0,1,1,1,1.0
24319537064963,1.0,1.0,1,1,1,1.0
24244393052224,1.0,1.0,1,1,1,1.0
24154927043369,1.0,1.0,1,1,1,1.0
24124770650187,1.0,1.0,1,1,1,1.0
24069658429577,1.0,1.0,1,1,1,1.0
23878060110870,1.0,1.0,1,1,1,1.0
23701230207742,1.0,1.0,1,1,1,1.0
1809119933572034,1.0,1.0,1,1,2,1.0
12845410027600,1.0,1.0,1,1,1,1.0
12765112886179,1.0,1.0,1,1,1,1.0
3530138396882,1.0,1.0,1,1,1,1.0
3380032913160,1.0,1.0,1,1,1,1.0
3291639299597,1.0,1.0,1,1,1,1.0
3269526835243,1.0,1.0,1,1,1,1.0
3247606616861,1.0,1.0,1,1,1,1.0
3201702947517,1.0,1.0,1,1,1,1.0
3173505222269,1.0,1.0,1,1,1,1.0
3727369750326,1.0,1.0,1,1,1,1.0
3156838267403,1.0,1.0,1,1,1,1.0
2906527846789,1.0,1.0,1,1,1,1.0
2776983624767,1.0,1.0,1,1,1,1.0
2485979172197,1.0,1.0,1,1,1,1.0
2301025787915,1.0,1.0,1,1,1,1.0
2271777507449,1.0,1.0,1,1,1,1.0
2166822432868,1.0,1.0,1,1,1,1.0
2027592507069,1.0,1.0,1,1,1,1.0
2959403745220,1.0,1.0,1,1,1,1.0
3732309797747,1.0,1.0,1,1,1,1.0
3754091718371,1.0,1.0,1,1,1,1.0
3775021432404,1.0,1.0,1,1,1,1.0
5101435437523,1.0,1.0,1,1,1,1.0
5069884301948,1.0,1.0,1,1,1,1.0
5033079387268,1.0,1.0,1,1,1,1.0
4940883185430,1.0,1.0,1,1,1,1.0
4931084356517,1.0,1.0,1,1,1,1.0
4800822528363,1.0,1.0,1,1,1,1.0
4703818708029,1.0,1.0,1,1,1,1.0
4696694652020,1.0,1.0,1,1,1,1.0
4693786503166,1.0,1.0,1,1,1,1.0
4535411204487,1.0,1.0,1,1,1,1.0
4524974007765,1.0,1.0,1,1,1,1.0
4447462333570,1.0,1.0,1,1,1,1.0
4440366860761,1.0,1.0,1,1,1,1.0
4285498014960,1.0,1.0,1,1,1,1.0
4035822798621,1.0,1.0,1,1,1,1.0
4018691437608,1.0,1.0,1,1,1,1.0
3906831238416,1.0,1.0,1,1,1,1.0
1970254035408,1.0,1.0,1,1,1,1.0
1861194973938,1.0,1.0,1,1,1,1.0
1838062914819,1.0,1.0,1,1,1,1.0
1782900133711,1.0,1.0,1,1,1,1.0
1839798060350509,1.0,1.0,2,2,2,1.0
1839455864831553,1.0,1.0,2,2,2,1.0
1838553174620741,1.0,1.0,2,2,2,1.0
1838073089095305,1.0,1.0,2,2,2,1.0
1837528241741654,1.0,1.0,2,2,2,1.0
1834117133253595,1.0,1.0,1,1,2,1.0
1833313597529785,1.0,1.0,2,2,2,1.0
1831492518218836,1.0,1.0,2,2,2,1.0
1824147644709339,1.0,1.0,2,2,2,1.0
1822915765047730,1.0,1.0,2,2,2,1.0
1820665397282467,1.0,1.0,2,2,2,1.0
1819616600806807,1.0,1.0,2,2,2,1.0
1817122083508463,1.0,1.0,2,2,2,1.0
1817015159840225,1.0,1.0,2,2,2,1.0
1815176522056407,1.0,1.0,2,2,2,1.0
1814991743589306,1.0,1.0,1,1,2,1.0
1811871159075138,1.0,1.0,2,2,2,1.0
1840139792298039,1.0,1.0,2,2,2,1.0
5148876091498,1.0,1.0,1,1,1,1.0
1840299305426916,1.0,1.0,2,2,2,1.0
1844151303749574,1.0,1.0,2,2,2,1.0
1721708171619,1.0,1.0,1,1,1,1.0
1715023408750,1.0,1.0,1,1,1,1.0
1613998236947,1.0,1.0,1,1,1,1.0
1607483681049,1.0,1.0,1,1,1,1.0
1483834228433,1.0,1.0,1,1,1,1.0
1437735996500,1.0,1.0,1,1,1,1.0
1395913201223,1.0,1.0,1,1,1,1.0
1242742451874,1.0,1.0,1,1,1,1.0
1157937058916,1.0,1.0,1,1,1,1.0
811781689542,1.0,1.0,1,1,1,1.0
683199328916,1.0,1.0,1,1,1,1.0
586748655159,1.0,1.0,1,1,1,1.0
466155333645,1.0,1.0,1,1,1,1.0
363804203782,1.0,1.0,1,1,1,1.0
312671519018,1.0,1.0,1,1,1,1.0
239930495794,1.0,1.0,1,1,1,1.0
1844176339759912,1.0,1.0,1,1,2,1.0
1840422751832375,1.0,1.0,2,2,2,1.0
5394177146791,1.0,1.0,1,1,1,1.0
5560465268053,1.0,1.0,1,1,1,1.0
5620051726307,1.0,1.0,1,1,1,1.0
10899815386274,1.0,1.0,1,1,1,1.0
10699538367462,1.0,1.0,1,1,1,1.0
10666345048111,1.0,1.0,1,1,1,1.0
10649156799279,1.0,1.0,1,1,1,1.0
10647442893259,1.0,1.0,1,1,1,1.0
10527077055015,1.0,1.0,1,1,1,1.0
10526417415642,1.0,1.0,1,1,1,1.0
10217273273495,1.0,1.0,1,1,1,1.0
10145792155995,1.0,1.0,1,1,1,1.0
10000784022050,1.0,1.0,1,1,1,1.0
9656532845774,1.0,1.0,1,1,1,1.0
9555674192156,1.0,1.0,1,1,1,1.0
9367232051811,1.0,1.0,1,1,1,1.0
9351132473278,1.0,1.0,1,1,1,1.0
9286333520126,1.0,1.0,1,1,1,1.0
9229493745283,1.0,1.0,1,1,1,1.0
9105606806921,1.0,1.0,1,1,1,1.0
10989421913783,1.0,1.0,1,1,1,1.0
9030150438737,1.0,1.0,1,1,1,1.0
11052295602117,1.0,1.0,1,1,1,1.0
11262027974984,1.0,1.0,1,1,1,1.0
12759265993123,1.0,1.0,1,1,1,1.0
12663079521468,1.0,1.0,1,1,1,1.0
12492718252357,1.0,1.0,1,1,1,1.0
12347874926252,1.0,1.0,1,1,1,1.0
12291107136873,1.0,1.0,1,1,1,1.0
12143189562686,1.0,1.0,1,1,1,1.0
12141021367490,1.0,1.0,1,1,1,1.0
11824176710936,1.0,1.0,1,1,1,1.0
11814801953837,1.0,1.0,1,1,1,1.0
11715874524093,1.0,1.0,1,1,1,1.0
11659335884214,1.0,1.0,1,1,1,1.0
11638076408759,1.0,1.0,1,1,1,1.0
11603763160247,1.0,1.0,1,1,1,1.0
11542876317695,1.0,1.0,1,1,1,1.0
11540260370674,1.0,1.0,1,1,1,1.0
11466343947603,1.0,1.0,1,1,1,1.0
11335499613722,1.0,1.0,1,1,1,1.0
11237627735334,1.0,1.0,1,1,1,1.0
12801093623619,1.0,1.0,1,1,1,1.0
8809742599437,1.0,1.0,1,1,1,1.0
8533993768216,1.0,1.0,1,1,1,1.0
6977873984362,1.0,1.0,1,1,1,1.0
6950065856779,1.0,1.0,1,1,1,1.0
6899454671779,1.0,1.0,1,1,1,1.0
6798352536023,1.0,1.0,1,1,1,1.0
6781886232567,1.0,1.0,1,1,1,1.0
6680334340043,1.0,1.0,1,1,1,1.0
6651896236169,1.0,1.0,1,1,1,1.0
6367738365288,1.0,1.0,1,1,1,1.0
6212005191841,1.0,1.0,1,1,1,1.0
6196813056667,1.0,1.0,1,1,1,1.0
6130886146108,1.0,1.0,1,1,1,1.0
6121620224908,1.0,1.0,1,1,1,1.0
6111614785721,1.0,1.0,1,1,1,1.0
5730284884598,1.0,1.0,1,1,1,1.0
5647255340420,1.0,1.0,1,1,1,1.0
5642921555903,1.0,1.0,1,1,1,1.0
5620190657183,1.0,1.0,1,1,1,1.0
7028190340839,1.0,1.0,1,1,1,1.0
8708776464809,1.0,1.0,1,1,1,1.0
7108801220837,1.0,1.0,1,1,1,1.0
7477378621682,1.0,1.0,1,1,1,1.0
8514589159998,1.0,1.0,1,1,1,1.0
8296045990995,1.0,1.0,1,1,1,1.0
8283046540632,1.0,1.0,1,1,1,1.0
8207080719314,1.0,1.0,1,1,1,1.0
8163102832545,1.0,1.0,1,1,1,1.0
7981444773025,1.0,1.0,1,1,1,1.0
7972519637677,1.0,1.0,1,1,1,1.0
7971866896626,1.0,1.0,1,1,1,1.0
7930683704407,1.0,1.0,1,1,1,1.0
7908100573669,1.0,1.0,1,1,1,1.0
7874481787054,1.0,1.0,1,1,1,1.0
7855067837317,1.0,1.0,1,1,1,1.0
7810733424260,1.0,1.0,1,1,1,1.0
7755656356896,1.0,1.0,1,1,1,1.0
7535193210877,1.0,1.0,1,1,1,1.0
7518041359025,1.0,1.0,1,1,1,1.0
7510572191206,1.0,1.0,1,1,1,1.0
7139601266553,1.0,1.0,1,1,1,1.0
1296372272038042,1.0,1.0,2,2,2,1.0
97182722175069,1.0,1.0,1,1,1,1.0
97402350645070,1.0,1.0,1,1,1,1.0
189399664126026,1.0,1.0,1,1,1,1.0
189396008956824,1.0,1.0,1,1,1,1.0
189231874374497,1.0,1.0,1,1,1,1.0
189168418440174,1.0,1.0,1,1,1,1.0
189109581044408,1.0,1.0,1,1,1,1.0
188978208262956,1.0,1.0,1,1,1,1.0
188879167407564,1.0,1.0,1,1,1,1.0
189496520608146,1.0,1.0,1,1,1,1.0
188878188072319,1.0,1.0,1,1,1,1.0
188568040711861,1.0,1.0,1,1,1,1.0
188375251159068,1.0,1.0,1,1,1,1.0
188336694144723,1.0,1.0,1,1,1,1.0
188316867143276,1.0,1.0,1,1,1,1.0
188192871445963,1.0,1.0,1,1,1,1.0
188088041115121,1.0,1.0,1,1,1,1.0
188069301620683,1.0,1.0,1,1,1,1.0
188742445169951,1.0,1.0,1,1,1,1.0
189516193343870,1.0,1.0,1,1,1,1.0
189607108476483,1.0,1.0,1,1,1,1.0
189630559717851,1.0,1.0,1,1,1,1.0
191491522695932,1.0,1.0,1,1,1,1.0
191425379439270,1.0,1.0,1,1,1,1.0
191333497095378,1.0,1.0,1,1,1,1.0
191313111161123,1.0,1.0,1,1,1,1.0
191237809890455,1.0,1.0,1,1,1,1.0
191185808114774,1.0,1.0,1,1,1,1.0
191143312146294,1.0,1.0,1,1,1,1.0
191062498198671,1.0,1.0,1,1,1,1.0
190964728237284,1.0,1.0,1,1,1,1.0
190898455874562,1.0,1.0,1,1,1,1.0
190879527239926,1.0,1.0,1,1,1,1.0
190367386482443,1.0,1.0,1,1,1,1.0
190021734658480,1.0,1.0,1,1,1,1.0
189853429140654,1.0,1.0,1,1,1,1.0
189810794913383,1.0,1.0,1,1,1,1.0
189736577677359,1.0,1.0,1,1,1,1.0
189651314321239,1.0,1.0,1,1,1,1.0
187911385425892,1.0,1.0,1,1,1,1.0
187808409952265,1.0,1.0,1,1,1,1.0
187764361082181,1.0,1.0,1,1,1,1.0
187610284636897,1.0,1.0,1,1,1,1.0
186331535014598,1.0,1.0,1,1,1,1.0
186300756249399,1.0,1.0,1,1,1,1.0
186275663374674,1.0,1.0,1,1,1,1.0
186043995555625,1.0,1.0,1,1,1,1.0
186034103882368,1.0,1.0,1,1,1,1.0
186025356596417,1.0,1.0,1,1,1,1.0
